alpha,cosine_similarity_mean,cosine_similarity_std,loss_per_edge_mean,loss_per_edge_std,Steps_mean,cosine_similarity_replica_0,loss_per_edge_replica_0,cosine_similarity_replica_1,loss_per_edge_replica_1,cosine_similarity_replica_2,loss_per_edge_replica_2,cosine_similarity_replica_3,loss_per_edge_replica_3,cosine_similarity_replica_4,loss_per_edge_replica_4,cosine_similarity_replica_5,loss_per_edge_replica_5,cosine_similarity_replica_6,loss_per_edge_replica_6,cosine_similarity_replica_7,loss_per_edge_replica_7,cosine_similarity_replica_8,loss_per_edge_replica_8,cosine_similarity_replica_9,loss_per_edge_replica_9
0.0,0.016250683707403367,0.010225950068392978,3.426474215473263e-09,2.582989668959595e-09,611.0,0.02490895241498947,6.5196643639353624e-09,0.027773894369602203,2.8207047808592733e-10,-0.002953034359961748,4.2481205220212814e-09,0.017595894634723663,1.7720370726337364e-09,0.023133831098675728,2.6059858715399287e-09,0.021921314299106598,1.1152604395547883e-09,4.482842268771492e-05,2.619135575088194e-09,0.0255631972104311,1.1962414392385767e-09,0.010441792197525501,8.86831319490966e-09,0.014076166786253452,5.0379131977251745e-09
0.2,0.026205958798527718,0.008828428872720803,2.086889699937089e-09,9.944463304284374e-10,851.0,0.032623205333948135,1.7755920067585862e-09,0.03876632824540138,1.7925262385531937e-09,0.010331234894692898,2.076072203038848e-09,0.02834487520158291,1.3163032885898929e-09,0.031740717589855194,1.445450870107834e-09,0.028808100149035454,2.3726229869680537e-09,0.01130905281752348,3.0290965291612792e-09,0.032360613346099854,4.5451118424466586e-09,0.021065039560198784,8.617362934337791e-10,0.026710420846939087,1.6543847403127643e-09
0.4,0.04446530118584633,0.008990101531686192,1.6157133408967184e-09,5.562517986536859e-10,1351.0,0.06226314231753349,1.1091156881803954e-09,0.0566353015601635,2.0699992830941483e-09,0.03382846713066101,1.8771746379542265e-09,0.04192688688635826,1.9458319400200708e-09,0.03897583857178688,2.1316810538962727e-09,0.04980115219950676,2.1622248436159452e-09,0.03727880120277405,2.1707455832853384e-09,0.04796254634857178,7.573696114704376e-10,0.03503817692399025,9.901942599199742e-10,0.04094269871711731,9.427965075303746e-10
0.6000000000000001,0.06972701177000999,0.009562741538090563,1.196652632540207e-09,2.1622175794133195e-10,1971.0,0.08179498463869095,1.0853981047276307e-09,0.08528368920087814,1.6554715376315698e-09,0.06482759118080139,1.0962802887704015e-09,0.07171891629695892,1.4490649791198962e-09,0.06433870643377304,1.3400237586225217e-09,0.07777589559555054,1.2381647929160522e-09,0.06448783725500107,9.303833259366456e-10,0.06773262470960617,1.166044705236402e-09,0.05041632801294327,9.745289020202108e-10,0.06889354437589645,1.031165930420741e-09
0.8,0.0925631083548069,0.01307523054724653,1.0569233321877648e-09,2.651170221823849e-10,2700.8,0.10384747385978699,9.95714177776108e-10,0.10922043770551682,8.43926484250801e-10,0.10051305592060089,1.0280311046884094e-09,0.09714565426111221,1.1103782338039991e-09,0.0883648693561554,1.1765215468528822e-09,0.10149963200092316,1.7242755001589671e-09,0.08933593332767487,1.029433316368511e-09,0.09625165164470673,1.1489824647270552e-09,0.06443208456039429,7.606356655642799e-10,0.07502029091119766,7.513348276866338e-10
1.0,0.12148889377713204,0.016983280558857883,1.8127503231823994e-07,2.1195913056022137e-07,3000.0,0.13030414283275604,5.0711097543398864e-08,0.14309225976467133,3.526106695517228e-07,0.12734386324882507,5.3339572758659415e-08,0.1306990385055542,1.1805499866568425e-07,0.13358189165592194,9.022704006156346e-08,0.13117165863513947,3.2453104381602316e-07,0.11267238855361938,3.5149781751897535e-08,0.12456432729959488,2.983124502975443e-08,0.08990715444087982,3.922625069208152e-08,0.09155221283435822,7.190686233116139e-07
1.2000000000000002,0.16082893311977386,0.01636586287335597,5.167260887901648e-05,4.4124881815754395e-05,3000.0,0.1667429804801941,1.7873244360089302e-05,0.1804177314043045,0.00016226548177655786,0.16059349477291107,4.2621177271939814e-05,0.18793052434921265,0.00010256857058266178,0.15709197521209717,1.8923607058241032e-05,0.16088077425956726,2.7650175979943015e-05,0.15671567618846893,4.205286313663237e-05,0.16841812431812286,5.337248876458034e-05,0.14092804491519928,1.4106429262028541e-05,0.12857000529766083,3.529205059749074e-05
1.4000000000000001,0.21588189005851746,0.01992464260283776,0.00235074101947248,0.0008324785437872568,3000.0,0.23905523121356964,0.0007165409624576569,0.25614607334136963,0.002242230111733079,0.2004949301481247,0.0034695195499807596,0.2164173722267151,0.002272778656333685,0.21549659967422485,0.0028546785470098257,0.1946532428264618,0.0017416354967281222,0.22398191690444946,0.0027936166152358055,0.2249791920185089,0.0018840557895600796,0.19388516247272491,0.001870072796009481,0.19370917975902557,0.003662281669676304
1.6,0.2956254318356514,0.027148942057893116,0.019314875546842813,0.005623179481846765,3000.0,0.2881670892238617,0.021330194547772408,0.3300313651561737,0.030126597732305527,0.3141053020954132,0.024024242535233498,0.3042522072792053,0.02487996034324169,0.28976503014564514,0.015506758354604244,0.2823639512062073,0.015405223704874516,0.3069828450679779,0.01501946710050106,0.33493122458457947,0.01709623634815216,0.24366573989391327,0.009899941273033619,0.261989563703537,0.01986013352870941
1.8,0.36285560131072997,0.03769230790420103,0.057036691531538966,0.010127095435148838,3000.0,0.34461453557014465,0.06329616159200668,0.4280085861682892,0.054007306694984436,0.3929734230041504,0.058768272399902344,0.3487169146537781,0.054524198174476624,0.3540880084037781,0.04975127428770065,0.3035094141960144,0.07249298691749573,0.41506925225257874,0.05116734653711319,0.378348171710968,0.0691693052649498,0.32999399304389954,0.035332974046468735,0.33323371410369873,0.06185708940029144
