alpha,cosine_similarity_mean,cosine_similarity_std,Loss_mean,Loss_std,Steps_mean,cosine_similarity_replica_0,cosine_similarity_replica_1,cosine_similarity_replica_2,cosine_similarity_replica_3,cosine_similarity_replica_4,cosine_similarity_replica_5,cosine_similarity_replica_6,cosine_similarity_replica_7,cosine_similarity_replica_8,cosine_similarity_replica_9
0.1,0.0005846417105203727,0.0005117903846589321,16.262920582294463,24.007429447429548,2500.0,-0.00030477906693704426,0.0007985426927916706,0.0004752694221679121,0.0013592283939942718,0.0012876391410827637,0.0006755777285434306,0.0006767305312678218,0.00012365795555524528,-4.7613833885407075e-05,0.0008021641406230628
0.30000000000000004,0.002012639166787267,0.0009145910181715793,6.844354122877121,11.58794856529447,2500.0,0.0028497218154370785,0.0019057845929637551,0.0030241080094128847,0.003048463724553585,0.0012364860158413649,0.0007262551807798445,0.0028593866154551506,0.0024166186340153217,0.0015233682934194803,0.0005361987859942019
0.5000000000000001,0.004271173849701881,0.0009697561968319983,1.2609732091426848,0.4566088536093157,2500.0,0.003341707633808255,0.0034472604747861624,0.005704215262085199,0.0043173846788704395,0.004865545313805342,0.0052402731962502,0.003427135990932584,0.0030335253104567528,0.0036785888951271772,0.005656101740896702
0.7000000000000002,0.006522633926942944,0.001537849478037104,1.3435787975788116,0.4547180578339818,2500.0,0.00731754070147872,0.006512326188385487,0.005852750968188047,0.0063318777829408646,0.007480956148356199,0.004030317068099976,0.007777975872159004,0.004520202521234751,0.00582515774294734,0.009577234275639057
0.9000000000000001,0.005843792948871851,0.0013144546185043279,1.4334771811962128,0.5952267172255696,2500.0,0.005835351534187794,0.007914206944406033,0.005571903195232153,0.004369591828435659,0.008181136101484299,0.006392468232661486,0.005049318540841341,0.004441480617970228,0.006310002878308296,0.004372469615191221
1.1,0.011820841627195478,0.0036741567946963565,1.5715775609016418,0.36263503862750557,2340.1,0.014569840393960476,0.011731063947081566,0.006093159317970276,0.017340660095214844,0.009177550673484802,0.010762294754385948,0.00607910705730319,0.015893112868070602,0.012224160134792328,0.014337467029690742
1.3000000000000003,0.00948281241580844,0.0039413260178205916,1.2004048705101014,0.2926187476471345,2500.0,0.008360251784324646,0.011543376371264458,0.008799159899353981,0.008666373789310455,0.008480542339384556,0.004851257428526878,0.005789268296211958,0.019756630063056946,0.007422855589538813,0.011158408597111702
1.5000000000000002,0.009302730695344508,0.0037185536023827443,1.619566011428833,1.0008013598505547,2325.1,0.009306227788329124,0.007295643445104361,0.010098710656166077,0.010624402202665806,0.011306343600153923,0.0025679764803498983,0.0064198290929198265,0.017299488186836243,0.006805612705647945,0.011303072795271873
1.7000000000000004,0.01486612530425191,0.005856003359019188,1.5883548617362977,0.26264455911706946,2370.1,0.009725735522806644,0.01282703597098589,0.006805328652262688,0.012821737676858902,0.020443901419639587,0.009934917092323303,0.01742718741297722,0.022120818495750427,0.011021259240806103,0.02553333155810833
1.9000000000000004,0.019609491899609567,0.008920508480244086,1.5752594470977783,0.2769094713148981,2500.0,0.01043908391147852,0.037708960473537445,0.017982419580221176,0.019229047000408173,0.015093350782990456,0.012877087108790874,0.034982211887836456,0.020786583423614502,0.01224308367818594,0.014753091149032116
2.1000000000000005,0.019808906875550748,0.007992827383892485,1.6580819010734558,0.40502308274693194,2500.0,0.015591120347380638,0.02878367155790329,0.013368862681090832,0.029740499332547188,0.016592079773545265,0.011266441084444523,0.020838884636759758,0.0349445566534996,0.011629062704741955,0.015333889983594418
2.3000000000000003,0.018250009324401618,0.0032747265528684393,1.4561179757118226,0.2992476470751275,2500.0,0.02617017924785614,0.018792152404785156,0.0162641704082489,0.019092600792646408,0.015531371347606182,0.020886020734906197,0.015491430647671223,0.01693309098482132,0.014336894266307354,0.01900218240916729
2.5000000000000004,0.022526592714712024,0.011866558052196547,1.0932555973529816,0.1435837487991355,2500.0,0.011438309215009212,0.043926093727350235,0.024355415254831314,0.034588634967803955,0.006385550368577242,0.012979627586901188,0.035210419446229935,0.023868093267083168,0.009720428846776485,0.022793354466557503
2.7000000000000006,0.037884001061320303,0.01632381328703026,1.0897192239761353,0.29048258387254167,2500.0,0.019754234701395035,0.030805613845586777,0.04029659926891327,0.05129653587937355,0.017852909862995148,0.051155511289834976,0.05561653897166252,0.028957175090909004,0.0650230273604393,0.018081864342093468
2.9000000000000004,0.04938557408750057,0.019070989752776366,0.9407387495040893,0.0935284080768211,2500.0,0.03357594460248947,0.027546828612685204,0.0621228851377964,0.055096324533224106,0.07030236721038818,0.08553429692983627,0.04567912593483925,0.053240131586790085,0.040865954011678696,0.019891882315278053
3.1000000000000005,0.07322273626923562,0.026834089986282443,2.003071814775467,3.463141968139382,2500.0,0.0705709382891655,0.011793553829193115,0.08114951848983765,0.07799239456653595,0.07252701371908188,0.0830950140953064,0.08835041522979736,0.04276334494352341,0.11656221747398376,0.08742295205593109
3.3000000000000007,0.09214851558208466,0.030963262796310186,0.8622380554676056,0.05905901099654511,2500.0,0.09711741656064987,0.08012223243713379,0.07107759267091751,0.06182593107223511,0.17244857549667358,0.1003255546092987,0.08668313920497894,0.11336939036846161,0.06687751412391663,0.07163780927658081
