alpha,cosine_similarity_mean,cosine_similarity_std,Loss_mean,Loss_std,Steps_mean,cosine_similarity_replica_0,loss_replica_0,cosine_similarity_replica_1,loss_replica_1,cosine_similarity_replica_2,loss_replica_2,cosine_similarity_replica_3,loss_replica_3,cosine_similarity_replica_4,loss_replica_4,cosine_similarity_replica_5,loss_replica_5,cosine_similarity_replica_6,loss_replica_6,cosine_similarity_replica_7,loss_replica_7,cosine_similarity_replica_8,loss_replica_8,cosine_similarity_replica_9,loss_replica_9
0.0,0.0008904381465981714,0.0010981120890245291,5.2442323053569774e-12,2.2872832030137104e-13,101.0,0.0009756203508004546,5.302308505455988e-12,0.002183130942285061,5.3458175386378315e-12,-0.0014004944823682308,5.280189913775546e-12,0.000672211404889822,5.724755738900633e-12,0.0007509852875955403,5.361012415244781e-12,0.00014920088869985193,5.083839599295814e-12,0.0029393243603408337,5.274450581155277e-12,0.001337262918241322,4.841042063746803e-12,0.0006676531629636884,5.25720179195277e-12,0.0006294866325333714,4.971704905404328e-12
0.2,0.020494375564157962,0.0009859509270557297,1.043091124302009e-05,7.301157447396111e-07,1351.0,0.02074546553194523,1.0122207640961278e-05,0.021285248920321465,1.107860134652583e-05,0.01830064319074154,1.0153518815059215e-05,0.020816640928387642,9.989202226279303e-06,0.020298998802900314,1.0571064194664359e-05,0.021229296922683716,1.169668303191429e-05,0.021857600659132004,1.1296214324829634e-05,0.02083757519721985,9.356727787235286e-06,0.019257696345448494,9.436908840143587e-06,0.020314589142799377,1.060798422258813e-05
0.4,0.041893590986728665,0.000732513507640206,5.024664642405696e-05,2.085820162385611e-06,3456.0,0.04212437570095062,5.335038440534845e-05,0.04248949512839317,5.083520954940468e-05,0.04015089571475983,5.13806298840791e-05,0.04150201752781868,4.589542731991969e-05,0.04169747978448868,4.852494748774916e-05,0.04295123741030693,5.117249020258896e-05,0.042052824050188065,5.1091112254653126e-05,0.042573392391204834,5.117336331750266e-05,0.041546598076820374,5.137383413966745e-05,0.0418475940823555,4.766906567965634e-05
0.6000000000000001,0.06506267637014389,0.0010441960117701663,0.0005126320262206719,1.786034657955117e-05,6000.0,0.06555262207984924,0.0005465188296511769,0.06638564169406891,0.0005377241759561002,0.06275221705436707,0.0004998247604817152,0.0646854117512703,0.0005113428924232721,0.06478744000196457,0.0004856980231124908,0.06593954563140869,0.0005036201910115778,0.06437128782272339,0.0005000816890969872,0.06647958606481552,0.0005274106515571475,0.06483477354049683,0.0005078859976492822,0.0648382380604744,0.0005062130512669683
0.8,0.09156404212117195,0.00153578687053826,0.04862627238035202,0.0010736207303408457,6000.0,0.09340651333332062,0.04825754091143608,0.09118632972240448,0.0491759218275547,0.08827947080135345,0.04951831325888634,0.09148941934108734,0.04906129464507103,0.09158941358327866,0.046729642897844315,0.09122790396213531,0.04718771204352379,0.0909462571144104,0.04995817318558693,0.09446976333856583,0.048650022596120834,0.09191836416721344,0.047732628881931305,0.09112698584794998,0.04999147355556488
1.0,0.12096496447920799,0.0016078176418624463,0.44857874810695647,0.010353829438729324,6000.0,0.12312331050634384,0.4518929421901703,0.12071525305509567,0.4541985094547272,0.11868356168270111,0.4515470564365387,0.11925294250249863,0.4514875113964081,0.12168342620134354,0.4408957362174988,0.11933398246765137,0.44620227813720703,0.1202109158039093,0.44928374886512756,0.12359156459569931,0.4315924346446991,0.12245408445596695,0.4371389150619507,0.12060060352087021,0.4715483486652374
1.2000000000000002,0.15359051376581193,0.002446997780057662,1.5279950857162476,0.018561756465586544,6000.0,0.15749986469745636,1.544561743736267,0.15246790647506714,1.5438010692596436,0.15119266510009766,1.5167392492294312,0.15131795406341553,1.5454236268997192,0.15447114408016205,1.510822057723999,0.15225693583488464,1.53452730178833,0.15157194435596466,1.5084021091461182,0.1586323082447052,1.5055667161941528,0.1535084843635559,1.510902762413025,0.15298593044281006,1.5592042207717896
1.4000000000000001,0.18821925073862075,0.0026697470898752944,3.265345311164856,0.034432902233146115,6000.0,0.19123002886772156,3.2705371379852295,0.18666821718215942,3.2613770961761475,0.18536734580993652,3.224010944366455,0.18469500541687012,3.306802988052368,0.18972456455230713,3.2419965267181396,0.18801166117191315,3.267024278640747,0.1866229623556137,3.2857563495635986,0.19401347637176514,3.1983284950256348,0.18850116431713104,3.280225992202759,0.1873580813407898,3.3173933029174805
1.6,0.22499967664480208,0.002972411729119162,5.410678672790527,0.05064366694555805,6000.0,0.22586816549301147,5.415277004241943,0.22138254344463348,5.435299396514893,0.22284437716007233,5.438782691955566,0.22255058586597443,5.488182544708252,0.22775425016880035,5.405850887298584,0.2236483246088028,5.474865436553955,0.22345256805419922,5.38926887512207,0.23194876313209534,5.312205791473389,0.2266196608543396,5.34939432144165,0.22392752766609192,5.397659778594971
1.8,0.26481679975986483,0.00309182243376437,7.7540477275848385,0.0453310776280099,6000.0,0.2657051384449005,7.767165184020996,0.26018422842025757,7.7958784103393555,0.2645951807498932,7.744505405426025,0.2632056176662445,7.76234769821167,0.26804766058921814,7.730945110321045,0.2619023323059082,7.802268981933594,0.26475921273231506,7.786087512969971,0.27175581455230713,7.639482498168945,0.26507866382598877,7.728975772857666,0.262934148311615,7.782820701599121
