alpha,cosine_similarity_mean,cosine_similarity_std,Loss_mean,Loss_std,Steps_mean,cosine_similarity_replica_0,loss_replica_0,cosine_similarity_replica_1,loss_replica_1,cosine_similarity_replica_2,loss_replica_2,cosine_similarity_replica_3,loss_replica_3,cosine_similarity_replica_4,loss_replica_4,cosine_similarity_replica_5,loss_replica_5,cosine_similarity_replica_6,loss_replica_6,cosine_similarity_replica_7,loss_replica_7,cosine_similarity_replica_8,loss_replica_8,cosine_similarity_replica_9,loss_replica_9
0.1,0.009918408747762442,0.0007140073254449537,1.047006459396066e-12,9.588242825319134e-14,501.0,0.010229326784610748,1.0040373480540987e-12,0.00997272226959467,9.685548803956001e-13,0.008695390075445175,9.565013711632098e-13,0.01102281454950571,1.122607215520155e-12,0.010633285157382488,9.65029813872198e-13,0.010447550565004349,9.573727444492364e-13,0.009928054176270962,1.013632320440161e-12,0.008882826194167137,1.2523172603084998e-12,0.009291457012295723,1.077869564436451e-12,0.010080660693347454,1.1521420753210498e-12
0.30000000000000004,0.03026722725480795,0.000709952930050865,5.953533577240933e-09,8.109416605662889e-10,1501.0,0.03033946268260479,5.8636158151159634e-09,0.029783794656395912,5.894141619222637e-09,0.02939664199948311,5.693077564927762e-09,0.031313396990299225,5.90926729771013e-09,0.031188739463686943,6.472385738476305e-09,0.030945561826229095,5.741882525001074e-09,0.029888425022363663,5.275278436300823e-09,0.029172629117965698,5.186885143615427e-09,0.029939645901322365,8.139771523474337e-09,0.03070397488772869,5.359030108564866e-09
0.5000000000000001,0.05177903026342392,0.0005922931088257703,6.526786137328599e-07,1.2926259126931892e-08,3001.0,0.051864683628082275,6.604438453905459e-07,0.051147304475307465,6.440966444642982e-07,0.051523249596357346,6.684695676995034e-07,0.05269012600183487,6.477595775322698e-07,0.052834171801805496,6.521847240037459e-07,0.0522368922829628,6.558851168847468e-07,0.05145735666155815,6.411251547433494e-07,0.0514233335852623,6.249764510357636e-07,0.05098501220345497,6.666845138170174e-07,0.051628172397613525,6.651605417573592e-07
0.7000000000000002,0.07692937701940536,0.0006933681395395131,4.09291742471396e-06,1.2420402322488505e-07,6000.0,0.07728509604930878,3.946679044020129e-06,0.07608690112829208,4.165031896263827e-06,0.07744413614273071,4.159739091846859e-06,0.07763054966926575,4.100607839063741e-06,0.07831457257270813,4.019040716229938e-06,0.07690653204917908,3.894078872690443e-06,0.07673251628875732,4.371980594441993e-06,0.07639218121767044,4.0929930946731474e-06,0.07609785348176956,4.078066922375001e-06,0.0764034315943718,4.10095617553452e-06
0.9000000000000001,0.10754525139927865,0.000745827669222015,0.010240233037620783,0.0002489490460739103,6000.0,0.10810629278421402,0.010086998343467712,0.10679155588150024,0.009965037927031517,0.10781195759773254,0.010259613394737244,0.1085321232676506,0.010109663009643555,0.1086307093501091,0.01005630288273096,0.10715439170598984,0.010435503907501698,0.10731889307498932,0.010079116560518742,0.10656322538852692,0.010512808337807655,0.10651721805334091,0.010099334642291069,0.10802614688873291,0.010797951370477676
1.1,0.14503607004880906,0.0010200940195811562,0.3331127196550369,0.003207745127963386,6000.0,0.14538894593715668,0.3337261378765106,0.1433151811361313,0.32710760831832886,0.1459498107433319,0.3294295370578766,0.14709578454494476,0.331790566444397,0.14490027725696564,0.3344654142856598,0.14460772275924683,0.3336125612258911,0.14553242921829224,0.3338461220264435,0.14384885132312775,0.3390370309352875,0.1452629715204239,0.33164262771606445,0.14445872604846954,0.3364695906639099
1.3000000000000003,0.1884004831314087,0.0010084591731004205,1.9165551781654357,0.012602951512209705,6000.0,0.1901385635137558,1.920838713645935,0.1876065880060196,1.9023535251617432,0.18828997015953064,1.922581434249878,0.18907053768634796,1.9048560857772827,0.18730896711349487,1.914047122001648,0.1874358355998993,1.9366477727890015,0.18913912773132324,1.9375487565994263,0.18683797121047974,1.9165327548980713,0.1890619695186615,1.898720622062683,0.18911530077457428,1.911424994468689
1.5000000000000002,0.23723130375146867,0.0015316396798621408,5.182418632507324,0.028910169879382074,6000.0,0.23839786648750305,5.191100597381592,0.23412996530532837,5.22916316986084,0.238459974527359,5.155811786651611,0.23775747418403625,5.180760860443115,0.23577989637851715,5.170155048370361,0.23546560108661652,5.212242126464844,0.23862463235855103,5.12258768081665,0.2367504984140396,5.2032012939453125,0.23814930021762848,5.166946887969971,0.23879782855510712,5.192216873168945
1.7000000000000004,0.2910026848316193,0.0015633284862684972,9.717082023620605,0.04715749501094928,6000.0,0.29122394323349,9.764025688171387,0.28936147689819336,9.745237350463867,0.2920685410499573,9.640212059020996,0.29278630018234253,9.69685173034668,0.28921157121658325,9.731879234313965,0.2879607379436493,9.77419662475586,0.29122260212898254,9.750489234924316,0.29108545184135437,9.698214530944824,0.2927200198173523,9.630572319030762,0.2923862040042877,9.739141464233398
1.9000000000000004,0.35112683176994325,0.0012351990834314505,14.780807209014892,0.0342015066178942,6000.0,0.35095059871673584,14.827112197875977,0.35024183988571167,14.754470825195312,0.35095468163490295,14.763559341430664,0.35139501094818115,14.757765769958496,0.3500702977180481,14.782283782958984,0.3497028350830078,14.811301231384277,0.35162070393562317,14.765336990356445,0.3498513102531433,14.836812019348145,0.3536827266216278,14.720351219177246,0.35279831290245056,14.789078712463379
