alpha,cosine_similarity_mean,cosine_similarity_std,loss_per_edge_mean,loss_per_edge_std,Steps_mean,cosine_similarity_replica_0,loss_per_edge_replica_0,cosine_similarity_replica_1,loss_per_edge_replica_1,cosine_similarity_replica_2,loss_per_edge_replica_2,cosine_similarity_replica_3,loss_per_edge_replica_3,cosine_similarity_replica_4,loss_per_edge_replica_4,cosine_similarity_replica_5,loss_per_edge_replica_5,cosine_similarity_replica_6,loss_per_edge_replica_6,cosine_similarity_replica_7,loss_per_edge_replica_7,cosine_similarity_replica_8,loss_per_edge_replica_8,cosine_similarity_replica_9,loss_per_edge_replica_9
0.0,0.004561564431060106,0.00651672462737998,2.5173593098948286e-09,9.868476239319957e-10,1391.0,0.020480185747146606,2.3690065464876398e-09,0.008252253755927086,1.993120335441745e-09,-0.0017983203288167715,3.097737621970964e-09,-0.003713748650625348,1.7710881650145893e-09,0.006966088432818651,4.7782759970971256e-09,0.002224401570856571,2.291343337290641e-09,0.007731080986559391,1.193415033462486e-09,0.003582234960049391,1.877640709579964e-09,0.0005414334591478109,3.5824729849309733e-09,0.0013500343775376678,2.21949236767216e-09
0.2,0.009245068323798478,0.0062745533282320826,1.5674019693268093e-09,4.784636751172891e-10,1891.0,0.024915866553783417,1.5834171751549775e-09,0.013591825030744076,9.215657126304677e-10,0.003425407223403454,2.0000430200894925e-09,0.0031651922035962343,2.2387787179667384e-09,0.011102148331701756,1.4346223098371524e-09,0.008256291039288044,1.2404666183130075e-09,0.01075678039342165,2.2304615932000615e-09,0.008801461197435856,1.9092807335141515e-09,0.003530682995915413,1.1867924420982945e-09,0.004905028268694878,9.285913704637494e-10
0.4,0.01966185849159956,0.006830423260009317,2.099707674396711e-09,2.6313791633177268e-09,2760.6,0.03532376140356064,1.0021252716541085e-09,0.02517816610634327,1.029007989927777e-09,0.015604476444423199,2.223425443759197e-09,0.017239615321159363,9.909497222793107e-09,0.019685182720422745,1.0005934969470331e-09,0.017538677901029587,7.866718387816718e-10,0.017971176654100418,1.0362899427462935e-09,0.024099096655845642,1.379479974694675e-09,0.008547011762857437,1.1291111379208019e-09,0.0154314199462533,1.5008744247424488e-09
0.6000000000000001,0.03158653415739536,0.007422972671639597,1.4956725946646543e-07,3.313696966148373e-07,3000.0,0.04927681386470795,9.158939207054573e-08,0.03520642966032028,2.2952015399368975e-08,0.029078226536512375,6.336377644799995e-09,0.028493084013462067,2.9275055268840333e-08,0.03271729126572609,8.012439423055184e-08,0.0289766788482666,1.399879856478492e-08,0.022676484659314156,8.944159901602688e-08,0.037938691675662994,1.3112289920513831e-08,0.023186195641756058,9.95589921615192e-09,0.02831544540822506,1.1388867733330699e-06
0.8,0.04370604250580072,0.008352100175524986,4.11348069064843e-06,2.9964028326321643e-06,3000.0,0.058654867112636566,2.493094143574126e-06,0.053938016295433044,4.623370386980241e-06,0.047078851610422134,1.2085223715985194e-05,0.04491127282381058,3.6027965961693553e-06,0.04172936826944351,5.638932179863332e-06,0.0374702624976635,1.2831048934458522e-06,0.03083755262196064,1.4466559150605462e-06,0.049512699246406555,2.309987849002937e-06,0.03427537530660629,2.771992512862198e-06,0.03865215927362442,4.879648713540519e-06
1.0,0.058081856742501256,0.01067233572169302,0.00012532557193480897,0.00012623285929707213,3000.0,0.06876694411039352,0.00012507398787420243,0.08170156180858612,4.490968422032893e-05,0.06328326463699341,8.657643047627062e-05,0.05754714459180832,0.0004983650287613273,0.054417625069618225,7.505970279453322e-05,0.05840681493282318,8.84272885741666e-05,0.04306679964065552,0.00011036702198907733,0.05715418606996536,7.797521539032459e-05,0.04651916027069092,5.836624404764734e-05,0.04995506629347801,8.813511522021145e-05
1.2000000000000002,0.07901561334729194,0.013915904628686446,0.0015251314034685493,0.00044971856695912493,3000.0,0.08529050648212433,0.0010500766802579165,0.11035231500864029,0.0019840605091303587,0.0860028937458992,0.0018640534253790975,0.07297097146511078,0.0014623352326452732,0.06821628659963608,0.0018916104454547167,0.07406066358089447,0.0009991105180233717,0.06373137980699539,0.001539333607070148,0.09269022941589355,0.0022494138684123755,0.07308445125818253,0.0008059440879151225,0.06375643610954285,0.0014053756603971124
1.4000000000000001,0.11265841573476791,0.018920930794092752,0.013547565881162882,0.002765501254615181,3000.0,0.12862752377986908,0.011331756599247456,0.14071916043758392,0.016244707629084587,0.13013680279254913,0.014844941906630993,0.10675951093435287,0.01639622077345848,0.10533032566308975,0.0133073590695858,0.12352941930294037,0.009920526295900345,0.08302825689315796,0.010152498260140419,0.12671229243278503,0.018701735883951187,0.09035201370716095,0.012386106885969639,0.09138885140419006,0.012189805507659912
1.6,0.1452370375394821,0.020122108844183407,0.0549902331084013,0.009458434777292041,3000.0,0.1679217666387558,0.04561080411076546,0.14181207120418549,0.05787770450115204,0.16266584396362305,0.056425049901008606,0.1279442012310028,0.06255511939525604,0.1298379749059677,0.05017650127410889,0.17243076860904694,0.038983918726444244,0.11992527544498444,0.05766206607222557,0.17243856191635132,0.07094807922840118,0.1259155124425888,0.04488653317093849,0.13147839903831482,0.06477655470371246
1.8,0.1869225263595581,0.02558413096496172,0.1248522900044918,0.020845077100851896,3000.0,0.2253553420305252,0.13020546734333038,0.19784370064735413,0.1356009542942047,0.21789173781871796,0.12715867161750793,0.1658114641904831,0.11992093175649643,0.16122089326381683,0.10580659657716751,0.2109207808971405,0.08924860507249832,0.16050423681735992,0.11568045616149902,0.20576466619968414,0.15162749588489532,0.1599215269088745,0.10959802567958832,0.16399091482162476,0.1636756956577301
