alpha,cosine_similarity_mean,cosine_similarity_std,Loss_mean,Loss_std,Steps_mean,cosine_similarity_replica_0,loss_replica_0,cosine_similarity_replica_1,loss_replica_1,cosine_similarity_replica_2,loss_replica_2,cosine_similarity_replica_3,loss_replica_3,cosine_similarity_replica_4,loss_replica_4,cosine_similarity_replica_5,loss_replica_5,cosine_similarity_replica_6,loss_replica_6,cosine_similarity_replica_7,loss_replica_7,cosine_similarity_replica_8,loss_replica_8,cosine_similarity_replica_9,loss_replica_9
0.1,0.009919641446322203,0.0006950211289511978,5.53010735078116e-13,1.5335569738847178e-14,501.0,0.010190990753471851,5.544253749677208e-13,0.00988397840410471,5.395951155513778e-13,0.008791398257017136,5.421869008447044e-13,0.011074153706431389,5.40400189874557e-13,0.010633685626089573,5.478088143696935e-13,0.010342704132199287,5.482654803247444e-13,0.010011705569922924,5.922382267757598e-13,0.008895806036889553,5.685306283913227e-13,0.00930189061909914,5.451232455884469e-13,0.010070101357996464,5.51533374092833e-13
0.30000000000000004,0.03027136791497469,0.0007322483080363148,8.13194390048011e-08,7.392742363684228e-09,1001.0,0.030355241149663925,8.523802819127013e-08,0.029778078198432922,7.01893725363334e-08,0.02936634048819542,8.224854752825195e-08,0.03129841759800911,8.833371367700238e-08,0.031159576028585434,7.697146742202676e-08,0.031097497791051865,7.730516671244914e-08,0.029961446300148964,7.199961515880204e-08,0.02915043756365776,9.603930095636315e-08,0.029818540439009666,7.95894550265075e-08,0.03072810359299183,8.527972283900453e-08
0.5000000000000001,0.05194705091416836,0.0006524768737743042,2.983475860673934e-06,6.522725881026301e-08,2001.0,0.052161335945129395,2.9194106900831684e-06,0.051266495138406754,2.9800814900227124e-06,0.05165167152881622,3.054663466173224e-06,0.05294796824455261,2.888096560127451e-06,0.053020015358924866,3.036712769244332e-06,0.05249148607254028,2.986402250826359e-06,0.051528044044971466,2.9417267342068953e-06,0.051476817578077316,2.9085608730383683e-06,0.05104692652821541,3.0242524644563673e-06,0.051879748702049255,3.0948513085604645e-06
0.7000000000000002,0.07709928750991821,0.000740570069856744,9.450338620808906e-06,2.5006946457839055e-07,4001.0,0.07739651948213577,9.291967216995545e-06,0.07631801813840866,9.407247489434667e-06,0.07748359441757202,9.532831427350175e-06,0.07786240428686142,9.589994078851305e-06,0.07874546945095062,9.195428901875857e-06,0.07680396735668182,9.14568590815179e-06,0.07692328840494156,9.780053915164899e-06,0.07662191987037659,9.864521416602656e-06,0.07622689753770828,9.110097380471416e-06,0.07661079615354538,9.585558473190758e-06
0.9000000000000001,0.10783238038420677,0.000730431859671757,0.0004819210822461173,1.785124664617929e-05,6000.0,0.10835979878902435,0.0004766275524161756,0.10742180794477463,0.00046740175457671285,0.10755620151758194,0.00047024147352203727,0.10861919820308685,0.00048749809502623975,0.1092943325638771,0.00045914476504549384,0.10744920372962952,0.0004961842787452042,0.10785307735204697,0.00049253785982728,0.10693584382534027,0.0005162095185369253,0.10680069774389267,0.00045777735067531466,0.10803364217281342,0.0004955881740897894
1.1,0.14693205952644348,0.0009532821098656181,0.072218257188797,0.0012635016983007156,6000.0,0.14741700887680054,0.07201450318098068,0.14505046606063843,0.07117349654436111,0.14732038974761963,0.07098040729761124,0.14885050058364868,0.07290767878293991,0.1469852477312088,0.07263650745153427,0.14680413901805878,0.07289215922355652,0.14747411012649536,0.07263341546058655,0.14594636857509613,0.07368367910385132,0.14698046445846558,0.06948751211166382,0.1464919000864029,0.07377321273088455
1.3000000000000003,0.19401266425848007,0.0011389753621466668,0.7946341037750244,0.0061383620499523145,6000.0,0.19455356895923615,0.8016471266746521,0.1918526589870453,0.7961736917495728,0.194189190864563,0.7960309386253357,0.1954522728919983,0.7834288477897644,0.19366754591464996,0.7905983328819275,0.1935199797153473,0.8011172413825989,0.19429171085357666,0.800845205783844,0.19249121844768524,0.796861469745636,0.194351926445961,0.7947943806648254,0.19575656950473785,0.7848438024520874
1.5000000000000002,0.24746275842189788,0.0015645810335384485,2.852163004875183,0.024482469646623383,6000.0,0.2482110857963562,2.873539924621582,0.24475209414958954,2.900017499923706,0.24827073514461517,2.8291945457458496,0.2485649734735489,2.851546287536621,0.24536484479904175,2.862260103225708,0.24600499868392944,2.853668451309204,0.24868610501289368,2.8152244091033936,0.24647913873195648,2.8664960861206055,0.2492905557155609,2.8199288845062256,0.24900305271148682,2.8497538566589355
1.7000000000000004,0.3064347475767136,0.0013423351007939152,6.1422247886657715,0.03440473873198015,6000.0,0.30655452609062195,6.161857604980469,0.3049392104148865,6.159243106842041,0.3070494532585144,6.124147415161133,0.3072976768016815,6.132674694061279,0.3041555881500244,6.129472255706787,0.3045073449611664,6.181624412536621,0.3066881597042084,6.200767517089844,0.3072066307067871,6.128490447998047,0.3083833158016205,6.069011688232422,0.3075655698776245,6.134958744049072
1.9000000000000004,0.37263292968273165,0.0014603967694174359,9.974749279022216,0.035073306530361475,6000.0,0.37170785665512085,10.004557609558105,0.37261804938316345,9.9688138961792,0.3714810013771057,10.008106231689453,0.372548907995224,9.96665096282959,0.3710996210575104,9.984745025634766,0.37073618173599243,10.017842292785645,0.374439537525177,9.898696899414062,0.3720787763595581,10.00272274017334,0.374543696641922,9.957932472229004,0.37507566809654236,9.937424659729004
